Category,Id,Name,pDate,Quantity,CostPrice,Usefull_Life,PReason,dep_%,dep_Amt.
PLANT & MACHINERY,2540,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2541,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2542,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2543,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2544,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2545,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2546,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2547,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2548,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2549,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2550,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2551,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2552,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2553,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2554,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2555,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2556,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2557,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2558,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2559,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2560,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2561,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2562,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2563,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2564,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2565,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2566,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2567,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2568,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2569,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2570,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2571,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2572,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2573,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2574,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2575,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2576,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2577,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2578,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2579,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2580,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2581,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2582,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2583,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2584,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2585,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2586,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2587,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2588,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2589,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2590,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2591,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2592,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2593,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2594,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2595,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2596,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2597,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2598,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2599,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2600,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2601,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2602,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2603,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2604,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2605,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2606,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2607,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2608,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2609,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2610,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2611,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2612,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2613,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2614,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2615,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2616,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2617,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2618,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2619,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2620,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2621,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2622,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2623,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2624,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2625,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2626,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2627,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2628,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2629,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2630,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2631,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2632,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2633,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2634,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2635,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2636,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2637,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2638,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2639,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2640,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2641,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2642,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2643,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2644,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2645,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2646,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2647,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2648,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2649,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2650,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2651,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2652,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2653,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2654,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2655,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2656,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2657,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2658,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2659,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2660,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2661,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2662,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2663,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2664,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2665,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2666,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2667,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
PLANT & MACHINERY,2668,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2669,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2670,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2671,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2672,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2673,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2674,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2675,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2676,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2677,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2678,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2679,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2680,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2681,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2682,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2683,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2684,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2685,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2686,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2687,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2688,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,2689,HIGH SPEED SEWING MACHINE BROTHER CLASS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
